race_norm,driver,lap,lap_time_s,cum_time_s,gap_to_leader,gap_to_next,gap_to_prev,pit_time_s,lap_time_before,lap_time_after,delta_after_vs_before_s,pit_time_norm
,driver_119,18,108.093,1990.01,36.91,0.307,2.895,,,,,
,driver_119,18,100.977,1836.823,45.157,1.698,2.074,,,,,
,driver_119,18,94.331,4006.928,37.772,0.285,3.084,,,,,
,driver_119,18,82.758,1684.023,55.749,12.301,1.456,,,,,
,driver_119,18,122.799,1905.266,82.03,22.225,10.022,,,,,
,driver_119,18,103.397,1897.467,57.359,0.741,3.321,,,,,
,driver_119,19,91.778,1809.967,118.908,10.743,17.574,,,,,
,driver_119,19,86.107,1647.821,31.813,1.517,3.576,,,,,
,driver_119,19,70.27,1447.735,37.372,1.688,1.482,,,,,
,driver_119,19,93.572,1812.051,57.569,0.68,6.112,,,,,
,driver_119,19,97.005,2035.012,43.986,1.55,4.927,,,,,
,driver_119,19,92.515,1897.487,50.768,4.448,6.546,,,,,
,driver_119,19,109.394,2087.969,13.104,1.292,2.145,,,,,
,driver_119,19,92.881,1846.059,61.522,1.515,9.671,,,,,
,driver_119,19,107.798,2097.808,38.811,0.383,2.443,,,,,
,driver_119,19,71.325,1472.162,47.333,1.62,1.149,,,,,
,driver_119,19,96.884,1915.268,56.447,3.692,12.641,,,,,
,driver_119,19,82.871,1636.88,43.562,9.952,4.241,,,,,
,driver_119,19,86.712,1719.752,88.572,2.347,2.039,,,,,
,driver_119,19,101.592,2303.317,62.294,14.754,2.342,,,,,
,driver_119,19,89.946,2055.93,79.607,1.924,2.811,,,,,
,driver_119,19,100.954,1937.777,36.218,1.907,1.593,,,,,
,driver_119,19,77.258,1487.564,57.979,2.526,2.666,,,,,
,driver_119,19,94.91,4549.333,9.945,1.174,1.283,,,,,
,driver_119,19,101.413,2105.948,73.836,0.616,1.386,,,,,
,driver_119,19,86.496,1655.452,61.247,4.408,1.246,,,,,
,driver_119,19,85.042,1732.818,37.578,3.593,2.5,,,,,
,driver_119,19,86.884,1729.976,69.95,,10.922,,,,,
,driver_119,19,89.556,1760.723,57.272,9.146,4.114,,,,,
,driver_119,19,83.65,1651.518,95.008,10.825,1.488,,,,,
,driver_119,19,80.431,1577.838,63.508,1.316,1.085,,,,,
,driver_119,19,105.074,2168.675,34.995,1.085,1.757,,,,,
,driver_119,19,95.26,1841.295,51.084,2.91,5.994,,,,,
,driver_119,19,76.17,1689.697,22.115,2.239,1.09,,,,,
,driver_119,19,98.163,1908.577,84.114,6.061,1.743,,,,,
,driver_119,19,70.384,1354.523,31.704,1.603,2.141,,,,,
,driver_119,19,95.792,2300.259,10.444,0.596,0.373,,,,,
,driver_119,19,83.215,1624.934,43.522,1.04,1.137,,,,,
,driver_119,19,83.808,1826.138,24.952,1.034,1.377,,,,,
,driver_119,19,101.465,1974.429,38.994,1.604,4.614,,,,,
,driver_119,19,87.574,1660.926,91.612,,0.63,,,,,
,driver_119,19,80.546,1667.77,39.118,,0.319,,,,,
,driver_119,19,101.163,2006.429,82.207,27.478,3.161,,,,,
,driver_119,19,107.922,2135.76,71.431,4.279,2.975,,,,,
,driver_119,19,94.034,4100.962,39.821,2.015,4.158,,,,,
,driver_119,19,104.648,2002.115,61.348,0.882,1.949,,,,,
,driver_119,19,93.152,1754.348,64.652,0.316,1.381,,,,,
,driver_119,19,100.495,1965.317,73.558,3.132,2.995,,,,,
,driver_119,19,75.513,1436.635,36.589,1.079,1.21,,,,,
,driver_119,19,105.575,2044.648,91.887,1.846,1.246,,,,,
,driver_119,19,71.027,1371.369,51.503,2.143,1.536,,,,,
,driver_119,19,86.623,1657.255,40.109,2.222,3.846,,,,,
,driver_119,19,71.711,1376.874,47.636,1.689,0.857,,,,,
,driver_119,19,77.805,1512.361,48.213,4.037,3.94,,,,,
,driver_119,19,110.79,2355.862,43.035,1.575,1.88,,,,,
,driver_119,19,117.415,1878.446,72.246,1.245,1.772,,,,,
,driver_119,19,99.346,3478.407,46.435,0.162,0.7,,,,,
,driver_119,19,59.528,1313.041,28.177,1.738,0.859,,,,,
,driver_119,19,89.333,1771.418,61.948,8.081,5.963,,,,,
,driver_119,19,76.588,1489.342,29.603,2.927,8.218,,,,,
,driver_119,19,84.235,3324.593,59.723,,3.078,,,,,
,driver_119,19,83.541,1767.564,58.605,11.499,1.263,,,,,
,driver_119,20,100.597,2065.914,74.859,5.469,2.97,,,,,
,driver_119,20,111.658,2467.52,45.745,0.877,2.016,,,,,
,driver_119,20,95.504,1973.95,72.4,2.103,1.616,,,,,
